year,temp
32028,-6.75087285376
32029,-6.75157716657
32030,-6.75233281903
32031,-6.75313981113
32032,-6.75399814289
32033,-6.7549078143
32034,-6.75586882535
32035,-6.75688117606
32036,-6.75794486641
32037,-6.75905989642
32038,-6.76022626608
32039,-6.76144397538
32040,-6.76271302434
32041,-6.76403341294
32042,-6.7654051412
32043,-6.7668282091
32044,-6.76830261666
32045,-6.76982836386
32046,-6.77140545071
32047,-6.77303387722
32048,-6.77471364337
32049,-6.77644474918
32050,-6.77822719463
32051,-6.78006097973
32052,-6.78194610449
32053,-6.78388256889
32054,-6.78587037294
32055,-6.78790951665
32056,-6.79
32057,-6.792141823
32058,-6.79433498566
32059,-6.79657948796
32060,-6.79887532991
32061,-6.80122251151
32062,-6.80362103276
32063,-6.80607089367
32064,-6.80857209422
32065,-6.81112463442
32066,-6.81372851427
32067,-6.81638373377
32068,-6.81909029292
32069,-6.82184819173
32070,-6.82465743018
32071,-6.82751800828
32072,-6.83042992603
32073,-6.83339318343
32074,-6.83640778048
32075,-6.83947371718
32076,-6.84259099353
32077,-6.84575960953
32078,-6.84897956518
32079,-6.85225086048
32080,-6.85557349543
32081,-6.85894747003
32082,-6.86237278428
32083,-6.86584943818
32084,-6.86937743172
32085,-6.87295676492
32086,-6.87658743777
32087,-6.88026945027
32088,-6.88400280242
32089,-6.88778749422
32090,-6.89162352567
32091,-6.89551089676
32092,-6.89944960751
32093,-6.90343965791
32094,-6.90748104796
32095,-6.91157377765
32096,-6.915717847
32097,-6.91990718556
32098,-6.92410537072
32099,-6.92830633205
32100,-6.93251006954
32101,-6.93671658319
32102,-6.94092587301
32103,-6.94513793899
32104,-6.94935278114
32105,-6.95357039945
32106,-6.95779079392
32107,-6.96201396456
32108,-6.96623991136
32109,-6.97046863433
32110,-6.97470013346
32111,-6.97893440875
32112,-6.98317146021
32113,-6.98741128783
32114,-6.99165389162
32115,-6.99589927157
32116,-7.00014742768
32117,-7.00439835996
32118,-7.00865206841
32119,-7.01290855301
32120,-7.01716781378
32121,-7.02142985072
32122,-7.02569466382
32123,-7.02996225308
32124,-7.03423261851
32125,-7.0385057601
32126,-7.04278167786
32127,-7.04706037178
32128,-7.05134184186
32129,-7.05562608811
32130,-7.05991311052
32131,-7.0642029091
32132,-7.06849548384
32133,-7.07279083474
32134,-7.07708896181
32135,-7.08138986504
32136,-7.08569354444
32137,-7.09
32138,-7.09430923172
32139,-7.09862123961
32140,-7.10293602367
32141,-7.10725358388
32142,-7.11157392026
32143,-7.11589703281
32144,-7.12022292152
32145,-7.12455158639
32146,-7.12888302743
32147,-7.13321724463
32148,-7.137554238
32149,-7.14189400753
32150,-7.14623655322
32151,-7.15058187508
32152,-7.1549299731
32153,-7.15928084729
32154,-7.16363449764
32155,-7.16799092415
32156,-7.17235012683
32157,-7.17671210567
32158,-7.18107686068
32159,-7.18544439185
32160,-7.18981469918
32161,-7.19418778268
32162,-7.19856364235
32163,-7.20294227817
32164,-7.20732369016
32165,-7.21170787832
32166,-7.21609484264
32167,-7.22048458312
32168,-7.22487709977
32169,-7.22927239258
32170,-7.23367046156
32171,-7.2380713067
32172,-7.242474928
32173,-7.24688132547
32174,-7.2512904991
32175,-7.2557024489
32176,-7.26011717486
32177,-7.26453467698
32178,-7.26895495527
32179,-7.2732693978
32180,-7.27736939265
32181,-7.28125493981
32182,-7.2849260393
32183,-7.2883826911
32184,-7.29162489522
32185,-7.29465265166
32186,-7.29746596042
32187,-7.30006482149
32188,-7.30244923489
32189,-7.3046192006
32190,-7.30657471863
32191,-7.30831578898
32192,-7.30984241165
32193,-7.31115458663
32194,-7.31225231394
32195,-7.31313559356
32196,-7.3138044255
32197,-7.31425880976
32198,-7.31449874634
32199,-7.31452423523
32200,-7.31433527645
32201,-7.31393186998
32202,-7.31331401583
32203,-7.312481714
32204,-7.31143496449
32205,-7.31017376729
32206,-7.30869812242
32207,-7.30700802986
32208,-7.30510348962
32209,-7.3029845017
32210,-7.3006510661
32211,-7.29810318281
32212,-7.29534085185
32213,-7.2923640732
32214,-7.28917284687
32215,-7.28576717286
32216,-7.28214705117
32217,-7.27831248179
32218,-7.27426346474
32219,-7.27
32220,-7.26552208758
32221,-7.26082972748
32222,-7.2559229197
32223,-7.25080166423
32224,-7.24546596109
32225,-7.23991581026
32226,-7.23415121175
32227,-7.22817216556
32228,-7.22197867169
32229,-7.21557073013
32230,-7.20894834089
32231,-7.20211150398
32232,-7.19506021938
32233,-7.1877944871
32234,-7.18031430713
32235,-7.17261967949
32236,-7.16471060416
32237,-7.15658708115
32238,-7.14824911046
32239,-7.13969669209
32240,-7.13092982604
32241,-7.12194851231
32242,-7.11275275089
32243,-7.10334254179
32244,-7.09371788501
32245,-7.08387878055
32246,-7.07382522841
32247,-7.06355722858
32248,-7.05307478108
32249,-7.04237788589
32250,-7.03146654302
32251,-7.02034075247
32252,-7.00900051423
32253,-6.99744582832
32254,-6.98567669472
32255,-6.97369311344
32256,-6.96149508448
32257,-6.94908260784
32258,-6.93645568352
32259,-6.92361431151
32260,-6.91061908036
32261,-6.8978335213
32262,-6.88531822285
32263,-6.87307318502
32264,-6.8610984078
32265,-6.84939389121
32266,-6.83795963523
32267,-6.82679563987
32268,-6.81590190513
32269,-6.80527843101
32270,-6.79492521751
32271,-6.78484226463
32272,-6.77502957236
32273,-6.76548714071
32274,-6.75621496969
32275,-6.74721305928
32276,-6.73848140948
32277,-6.73002002031
32278,-6.72182889175
32279,-6.71390802382
32280,-6.7062574165
32281,-6.6988770698
32282,-6.69176698372
32283,-6.68492715826
32284,-6.67835759341
32285,-6.67205828918
32286,-6.66602924558
32287,-6.66027046259
32288,-6.65478194022
32289,-6.64956367846
32290,-6.64461567733
32291,-6.63993793681
32292,-6.63553045692
32293,-6.63139323764
32294,-6.62752627898
32295,-6.62392958093
32296,-6.62060314351
32297,-6.61754696671
32298,-6.61476105052
32299,-6.61224539495
32300,-6.61
32301,-6.60802486567
32302,-6.60631999196
32303,-6.60488537886
32304,-6.60372102638
32305,-6.60282693453
32306,-6.60220310329
32307,-6.60184953267
32308,-6.60176622266
32309,-6.60195317328
32310,-6.60241038451
32311,-6.60313785636
32312,-6.60413558884
32313,-6.60540358193
32314,-6.60694183563
32315,-6.60875034996
32316,-6.6108291249
32317,-6.61317816047
32318,-6.61579745665
32319,-6.61868701345
32320,-6.62184683087
32321,-6.6252769089
32322,-6.62897724756
32323,-6.63294784683
32324,-6.63718870672
32325,-6.64169982723
32326,-6.64648120836
32327,-6.65153285011
32328,-6.65685475247
32329,-6.66244691546
32330,-6.66830933906
32331,-6.67444202328
32332,-6.68084496812
32333,-6.68751817358
32334,-6.69446163965
32335,-6.70167536635
32336,-6.70915935366
32337,-6.71691360159
32338,-6.72493811014
32339,-6.73323287931
32340,-6.7417979091
32341,-6.7504856915
32342,-6.75914871851
32343,-6.76778699012
32344,-6.77640050635
32345,-6.78498926719
32346,-6.79355327263
32347,-6.80209252268
32348,-6.81060701735
32349,-6.81909675662
32350,-6.8275617405
32351,-6.83600196899
32352,-6.84441744208
32353,-6.85280815979
32354,-6.8611741221
32355,-6.86951532903
32356,-6.87783178056
32357,-6.8861234767
32358,-6.89439041745
32359,-6.90263260281
32360,-6.91085003278
32361,-6.91904270736
32362,-6.92721062654
32363,-6.93535379034
32364,-6.94347219874
32365,-6.95156585175
32366,-6.95963474937
32367,-6.9676788916
32368,-6.97569827844
32369,-6.98369290989
32370,-6.99166278595
32371,-6.99960790661
32372,-7.00752827189
32373,-7.01542388177
32374,-7.02329473626
32375,-7.03114083536
32376,-7.03896217907
32377,-7.04675876739
32378,-7.05453060032
32379,-7.06227767785
32380,-7.07
32381,-7.07769756675
32382,-7.08537037812
32383,-7.09301843409
32384,-7.10064173467
32385,-7.10824027986
32386,-7.11581406966
32387,-7.12336310406
32388,-7.13088738308
32389,-7.1383869067
32390,-7.14586167494
32391,-7.15331168778
32392,-7.16073694523
32393,-7.16813744729
32394,-7.17551319396
32395,-7.18286418524
32396,-7.19019042112
32397,-7.19749190162
32398,-7.20476862672
32399,-7.21202059644
32400,-7.21924781076
32401,-7.22645026969
32402,-7.23362797323
32403,-7.24078092138
32404,-7.24790911413
32405,-7.2550125515
32406,-7.26209123347
32407,-7.26914516006
32408,-7.27617433125
32409,-7.28317874705
32410,-7.29015840746
32411,-7.29711331248
32412,-7.30404346211
32413,-7.31094885635
32414,-7.31782949519
32415,-7.32468537865
32416,-7.33151650671
32417,-7.33832287938
32418,-7.34510449666
32419,-7.35186135855
32420,-7.35859346505
32421,-7.36530081616
32422,-7.37196386543
32423,-7.37846533422
32424,-7.38478567606
32425,-7.39092489098
32426,-7.39688297896
32427,-7.40265994001
32428,-7.40825577413
32429,-7.41367048131
32430,-7.41890406156
32431,-7.42395651487
32432,-7.42882784125
32433,-7.4335180407
32434,-7.43802711321
32435,-7.44235505879
32436,-7.44650187744
32437,-7.45046756915
32438,-7.45425213393
32439,-7.45785557177
32440,-7.46127788269
32441,-7.46451906667
32442,-7.46757912371
32443,-7.47045805382
32444,-7.473155857
32445,-7.47567253324
32446,-7.47800808255
32447,-7.48016250493
32448,-7.48213580038
32449,-7.48392796889
32450,-7.48553901046
32451,-7.4869689251
32452,-7.48821771281
32453,-7.48928537359
32454,-7.49017190743
32455,-7.49087731434
32456,-7.49140159432
32457,-7.49174474736
32458,-7.49190677346
32459,-7.49188767264
32460,-7.49168744488
32461,-7.49130609019
32462,-7.49074360856
32463,-7.49
32464,-7.48907526451
32465,-7.48796940208
32466,-7.48668241272
32467,-7.48521429642
32468,-7.4835650532
32469,-7.48173468303
32470,-7.47972318594
32471,-7.47753056191
32472,-7.47515681095
32473,-7.47260193305
32474,-7.46986592822
32475,-7.46694879646
32476,-7.46385053776
32477,-7.46057115213
32478,-7.45711063957
32479,-7.45346900007
32480,-7.44964623364
32481,-7.44564234028
32482,-7.44145731998
32483,-7.43709117275
32484,-7.43254389858
32485,-7.42781549749
32486,-7.42290596945
32487,-7.41781531449
32488,-7.41254353259
32489,-7.40709062376
32490,-7.40145658799
32491,-7.39564142529
32492,-7.38964513566
32493,-7.38346771909
32494,-7.37710917559
32495,-7.37056950515
32496,-7.36384870779
32497,-7.35694678348
32498,-7.34986373225
32499,-7.34259955408
32500,-7.33515424898
32501,-7.32752781694
32502,-7.31972025797
32503,-7.31173157207
32504,-7.30356175923
32505,-7.29523885372
32506,-7.28693106108
32507,-7.27866641556
32508,-7.27044491718
32509,-7.26226656592
32510,-7.25413136179
32511,-7.24603930478
32512,-7.2379903949
32513,-7.22998463215
32514,-7.22202201653
32515,-7.21410254804
32516,-7.20622622667
32517,-7.19839305243
32518,-7.19060302532
32519,-7.18285614534
32520,-7.17515241248
32521,-7.16749182675
32522,-7.15987438815
32523,-7.15230009668
32524,-7.14476895233
32525,-7.13728095511
32526,-7.12983610502
32527,-7.12243440206
32528,-7.11507584622
32529,-7.10776043752
32530,-7.10048817594
32531,-7.09325906148
32532,-7.08607309416
32533,-7.07893027396
32534,-7.07183060089
32535,-7.06477407495
32536,-7.05776069613
32537,-7.05079046444
32538,-7.04386337989
32539,-7.03697944245
32540,-7.03013865215
32541,-7.02334100897
32542,-7.01658651292
32543,-7.009875164
32544,-7.00320696221
32545,-6.99658190754
32546,-6.99
32547,-6.98346123959
32548,-6.9769656263
32549,-6.97051316015
32550,-6.96410384112
32551,-6.95773766922
32552,-6.95141464444
32553,-6.9451347668
32554,-6.93889803628
32555,-6.93270445289
32556,-6.92655401663
32557,-6.92044672749
32558,-6.91438258548
32559,-6.9083615906
32560,-6.90238374285
32561,-6.89644904222
32562,-6.89055748873
32563,-6.88470908236
32564,-6.87890382311
32565,-6.873141711
32566,-6.86742274601
32567,-6.86174692815
32568,-6.85611425742
32569,-6.85052473381
32570,-6.84497835734
32571,-6.83947512799
32572,-6.83401504577
32573,-6.82859811067
32574,-6.8232243227
32575,-6.81789368187
32576,-6.81260618815
32577,-6.80736184157
32578,-6.80216064211
32579,-6.79700258978
32580,-6.79188768458
32581,-6.78681592651
32582,-6.78178731556
32583,-6.77680185175
32584,-6.77185953505
32585,-6.76696036549
32586,-6.76210434306
32587,-6.75730194019
32588,-6.75256362934
32589,-6.74788941051
32590,-6.74327928369
32591,-6.73873324888
32592,-6.73425130609
32593,-6.72983345531
32594,-6.72547969655
32595,-6.72119002981
32596,-6.71696445507
32597,-6.71280297236
32598,-6.70870558166
32599,-6.70467228297
32600,-6.7007030763
32601,-6.69679796164
32602,-6.692956939
32603,-6.68918000837
32604,-6.68546716975
32605,-6.68181842316
32606,-6.67823376857
32607,-6.674713206
32608,-6.67125673545
32609,-6.66786435691
32610,-6.66453607038
32611,-6.66127187587
32612,-6.65807177338
32613,-6.6549357629
32614,-6.65186384443
32615,-6.64885601798
32616,-6.64591228355
32617,-6.64303264113
32618,-6.64021709072
32619,-6.63746563233
32620,-6.63477826595
32621,-6.63215499159
32622,-6.62959580924
32623,-6.62710071891
32624,-6.62466972059
32625,-6.62230281429
32626,-6.62
32627,-6.61776127773
32628,-6.61558664747
32629,-6.61347610922
32630,-6.61142966299
32631,-6.60944730878
32632,-6.60752904658
32633,-6.6056748764
32634,-6.60388479823
32635,-6.60215881207
32636,-6.60049691793
32637,-6.59889911581
32638,-6.59736540569
32639,-6.5958957876
32640,-6.59449026152
32641,-6.59314882745
32642,-6.5918714854
32643,-6.59065823536
32644,-6.58950907734
32645,-6.58842401133
32646,-6.58740303734
32647,-6.58644615536
32648,-6.5855533654
32649,-6.58472466745
32650,-6.58396006152
32651,-6.5832595476
32652,-6.58262312569
32653,-6.5820507958
32654,-6.58154255793
32655,-6.58109841207
32656,-6.58071835823
32657,-6.5804023964
32658,-6.58015052658
32659,-6.57996274878
32660,-6.57983906299
32661,-6.57977946922
32662,-6.57978396747
32663,-6.57985255773
32664,-6.57998524
32665,-6.58018201429
32666,-6.58045399925
32667,-6.58086790686
32668,-6.58143485576
32669,-6.58215484597
32670,-6.58302787747
32671,-6.58405395028
32672,-6.58523306439
32673,-6.58656521981
32674,-6.58805041652
32675,-6.58968865453
32676,-6.59147993385
32677,-6.59342425446
32678,-6.59552161638
32679,-6.5977720196
32680,-6.60017546412
32681,-6.60273194994
32682,-6.60544147706
32683,-6.60830404548
32684,-6.61131965521
32685,-6.61448830623
32686,-6.61780999856
32687,-6.62128473219
32688,-6.62491250712
32689,-6.62869332335
32690,-6.63262718088
32691,-6.63671407971
32692,-6.64095401985
32693,-6.64534700128
32694,-6.64989302402
32695,-6.65459208806
32696,-6.6594441934
32697,-6.66444934004
32698,-6.66960752798
32699,-6.67491875722
32700,-6.68038302776
32701,-6.68600033961
32702,-6.69177069275
32703,-6.6976940872
32704,-6.70377052295
32705,-6.71
32706,-6.71638251835
32707,-6.722918078
32708,-6.72960667896
32709,-6.73644832121
32710,-6.74344300477
32711,-6.75059072962
32712,-6.75789149578
32713,-6.76534530324
32714,-6.772952152
32715,-6.78071204206
32716,-6.78862497343
32717,-6.79669094609
32718,-6.80490996005
32719,-6.81328201532
32720,-6.82180711189
32721,-6.83048524976
32722,-6.83931642893
32723,-6.8483006494
32724,-6.85743791117
32725,-6.86672821424
32726,-6.87617155862
32727,-6.8857679443
32728,-6.89551737127
32729,-6.90541983955
32730,-6.91547534913
32731,-6.92568390001
32732,-6.93604549219
32733,-6.94656012568
32734,-6.95722780046
32735,-6.96804851655
32736,-6.97902227393
32737,-6.99014907262
32738,-7.00142891261
32739,-7.0128617939
32740,-7.02444771649
32741,-7.03618668039
32742,-7.04807868558
32743,-7.06012373208
32744,-7.07232181987
32745,-7.08467294897
32746,-7.09717711937
32747,-7.10967275066
32748,-7.12199826244
32749,-7.1341536547
32750,-7.14613892745
32751,-7.15795408068
32752,-7.16959911439
32753,-7.1810740286
32754,-7.19237882328
32755,-7.20351349845
32756,-7.21447805411
32757,-7.22527249025
32758,-7.23589680688
32759,-7.24635100399
32760,-7.25663508159
32761,-7.26674903967
32762,-7.27669287823
32763,-7.28646659728
32764,-7.29607019682
32765,-7.30550367684
32766,-7.31476703735
32767,-7.32386027834
32768,-7.33278339981
32769,-7.34153640178
32770,-7.35011928422
32771,-7.35853204715
32772,-7.36677469057
32773,-7.37484721447
32774,-7.38274961885
32775,-7.39048190373
32776,-7.39804406908
32777,-7.40543611492
32778,-7.41265804125
32779,-7.41970984806
32780,-7.42659153535
32781,-7.43330310313
32782,-7.4398445514
32783,-7.44621588015
32784,-7.45241708938
32785,-7.4584481791
32786,-7.46430914931
32787,-7.47
32788,-7.47552073118
32789,-7.48087134284
32790,-7.48605183498
32791,-7.49106220761
32792,-7.49590246073
32793,-7.50057259433
32794,-7.50507260841
32795,-7.50940250298
32796,-7.51356227803
32797,-7.51755193357
32798,-7.5213714696
32799,-7.52502088611
32800,-7.5285001831
32801,-7.53180936058
32802,-7.53494841855
32803,-7.537917357
32804,-7.54071617593
32805,-7.54334487535
32806,-7.54580345526
32807,-7.54809191564
32808,-7.55021025652
32809,-7.55215847788
32810,-7.55393657972
32811,-7.55554456205
32812,-7.55698242487
32813,-7.55825016816
32814,-7.55934779195
32815,-7.56027529622
32816,-7.56103268097
